CHROM,POS,src,TYPE,start,stop,ID,POSITION
5,2366005,Weng et al 2019,SBS,2366005,2366005,8999,2366005
5,2369891,Monroe et al 2022 (EU lines),INDEL,2369891,2369891,9000,2369891
5,2369891,Monroe et al 2022 (EU lines),INDEL,2369891,2369891,9001,2369891
5,2374856,Zhu et al 2021,SBS,2374856,2374856,9002,2374856
5,2379435,Monroe et al 2022 (EU lines),SBS,2379435,2379435,9003,2379435
5,2379438,Monroe et al 2022 (EU lines),INDEL,2379438,2379438,9004,2379438
5,2412058,Monroe et al 2022 (EU lines),SBS,2412058,2412058,9005,2412058
5,2442876,Willing et al 2016,SBS,2442876,2442876,9006,2442876
5,2456231,Weng et al 2019,SBS,2456231,2456231,9007,2456231
5,2457114,Weng et al 2019,INDEL,2457114,2457114,9008,2457114
5,2473673,Yang et al 2015,SBS,2473673,2473673,9009,2473673
5,2489451,Jiang et al 2011,SBS,2489451,2489451,9010,2489451
5,2503213,Monroe et al 2022 (EU lines),SBS,2503213,2503213,9011,2503213
5,2521177,Monroe et al 2022 (EU lines),INDEL,2521177,2521177,9012,2521177
5,2546698,Willing et al 2016,SBS,2546698,2546698,9013,2546698
5,2594698,Monroe et al 2022 (EU lines),INDEL,2594698,2594698,9014,2594698
5,2646221,Yang et al 2015,SBS,2646221,2646221,9015,2646221
5,2650985,Weng et al 2019,SBS,2650985,2650985,9016,2650985
5,2650986,Ossowski et al 2010,SBS,2650986,2650986,9017,2650986
5,2652865,Willing et al 2016,SBS,2652865,2652865,9018,2652865
5,2676536,Weng et al 2019,SBS,2676536,2676536,9019,2676536
5,2680819,Yang et al 2015,INDEL,2680819,2680819,9020,2680819
5,2734118,Monroe et al 2022 (EU lines),INDEL,2734118,2734118,9021,2734118
5,2784525,Monroe et al 2022 (EU lines),SBS,2784525,2784525,9022,2784525
5,2785087,Monroe et al 2022 (EU lines),SBS,2785087,2785087,9023,2785087
5,2892745,Monroe et al 2022 (EU lines),INDEL,2892745,2892745,9024,2892745
5,2892745,Monroe et al 2022 (EU lines),INDEL,2892745,2892745,9025,2892745
5,2921222,Weng et al 2019,SBS,2921222,2921222,9026,2921222
5,2932065,Yang et al 2015,SBS,2932065,2932065,9027,2932065
5,2937225,Monroe et al 2022 (EU lines),SBS,2937225,2937225,9028,2937225
5,2948804,Willing et al 2016,SBS,2948804,2948804,9029,2948804
5,2957639,Monroe et al 2022 (EU lines),INDEL,2957639,2957639,9030,2957639
5,2961569,Weng et al 2019,SBS,2961569,2961569,9031,2961569
5,2965228,Lu et al 2021,SBS,2965228,2965228,9032,2965228
5,2970632,Willing et al 2016,SBS,2970632,2970632,9033,2970632
5,2973715,Weng et al 2019,SBS,2973715,2973715,9034,2973715
5,2975552,Willing et al 2016,SBS,2975552,2975552,9035,2975552
5,2976927,Monroe et al 2022 (EU lines),SBS,2976927,2976927,9036,2976927
5,2993509,Weng et al 2019,SBS,2993509,2993509,9037,2993509
5,3048775,Willing et al 2016,SBS,3048775,3048775,9038,3048775
5,3072535,Willing et al 2016,SBS,3072535,3072535,9039,3072535
5,3075778,Zhu et al 2021,SBS,3075778,3075778,9040,3075778
5,3087126,Willing et al 2016,SBS,3087126,3087126,9041,3087126
5,3098380,Zhu et al 2021,SBS,3098380,3098380,9042,3098380
5,3098380,Zhu et al 2021,SBS,3098380,3098380,9043,3098380
5,3116262,Weng et al 2019,INDEL,3116262,3116262,9044,3116262
5,3118918,Willing et al 2016,SBS,3118918,3118918,9045,3118918
5,3153279,Willing et al 2016,SBS,3153279,3153279,9046,3153279
5,3153283,Willing et al 2016,SBS,3153283,3153283,9047,3153283
5,3155082,Willing et al 2016,SBS,3155082,3155082,9048,3155082
5,3161540,Monroe et al 2022 (EU lines),SBS,3161540,3161540,9049,3161540
5,3181793,Weng et al 2019,INDEL,3181793,3181793,9050,3181793
5,3190176,Weng et al 2019,SBS,3190176,3190176,9051,3190176
5,3204201,Willing et al 2016,SBS,3204201,3204201,9052,3204201
5,3222360,Willing et al 2016,SBS,3222360,3222360,9053,3222360
5,3271066,Yang et al 2015,SBS,3271066,3271066,9054,3271066
5,3275501,Lu et al 2021,SBS,3275501,3275501,9055,3275501
5,3276143,Weng et al 2019,SBS,3276143,3276143,9056,3276143
5,3279416,Monroe et al 2022 (EU lines),INDEL,3279416,3279416,9057,3279416
5,3316342,Weng et al 2019,SBS,3316342,3316342,9058,3316342
5,3335074,Zhu et al 2021,SBS,3335074,3335074,9059,3335074
5,3361767,Yang et al 2015,INDEL,3361767,3361767,9060,3361767
5,3372093,Weng et al 2019,SBS,3372093,3372093,9061,3372093
5,3394094,Willing et al 2016,SBS,3394094,3394094,9062,3394094
5,3410356,Monroe et al 2022 (EU lines),SBS,3410356,3410356,9063,3410356
5,3429259,Willing et al 2016,SBS,3429259,3429259,9064,3429259
5,3449715,Yang et al 2015,SBS,3449715,3449715,9065,3449715
5,3530138,Willing et al 2016,SBS,3530138,3530138,9066,3530138
5,3530427,Willing et al 2016,SBS,3530427,3530427,9067,3530427
5,3532667,Monroe et al 2022 (EU lines),SBS,3532667,3532667,9068,3532667
5,3541034,Willing et al 2016,SBS,3541034,3541034,9069,3541034
5,3541034,Willing et al 2016,SBS,3541034,3541034,9070,3541034
5,3554476,Zhu et al 2021,SBS,3554476,3554476,9071,3554476
5,3560521,Yang et al 2015,SBS,3560521,3560521,9072,3560521
5,3567328,Zhu et al 2021,SBS,3567328,3567328,9073,3567328
5,3579972,Yang et al 2015,SBS,3579972,3579972,9074,3579972
5,3598391,Monroe et al 2022 (EU lines),INDEL,3598391,3598391,9075,3598391
5,3602453,Monroe et al 2022 (EU lines),SBS,3602453,3602453,9076,3602453
5,3633511,Belfield et al 2021,INDEL,3633511,3633511,9077,3633511
5,3644657,Willing et al 2016,SBS,3644657,3644657,9078,3644657
5,3671011,Willing et al 2016,SBS,3671011,3671011,9079,3671011
5,3688534,Weng et al 2019,SBS,3688534,3688534,9080,3688534
5,3688629,Monroe et al 2022 (EU lines),SBS,3688629,3688629,9081,3688629
5,3701764,Weng et al 2019,INDEL,3701764,3701764,9082,3701764
5,3714732,Jiang et al 2011,SBS,3714732,3714732,9083,3714732
5,3724160,Zhu et al 2021,SBS,3724160,3724160,9084,3724160
5,3748598,Willing et al 2016,SBS,3748598,3748598,9085,3748598
5,3752213,Willing et al 2016,SBS,3752213,3752213,9086,3752213
5,3753920,Willing et al 2016,SBS,3753920,3753920,9087,3753920
5,3781281,Willing et al 2016,SBS,3781281,3781281,9088,3781281
5,3794929,Willing et al 2016,SBS,3794929,3794929,9089,3794929
5,3805033,Lu et al 2021,SBS,3805033,3805033,9090,3805033
5,3810895,Weng et al 2019,INDEL,3810895,3810895,9091,3810895
5,3815832,Lu et al 2021,INDEL,3815832,3815832,9092,3815832
5,3815832,Lu et al 2021,INDEL,3815832,3815832,9093,3815832
5,3815832,Lu et al 2021,INDEL,3815832,3815832,9094,3815832
5,3815832,Lu et al 2021,INDEL,3815832,3815832,9095,3815832
5,3815832,Lu et al 2021,INDEL,3815832,3815832,9096,3815832
5,3832156,Yang et al 2015,SBS,3832156,3832156,9097,3832156
5,3844454,Weng et al 2019,SBS,3844454,3844454,9098,3844454
5,3866501,Willing et al 2016,SBS,3866501,3866501,9099,3866501
5,3868088,Monroe et al 2022 (EU lines),INDEL,3868088,3868088,9100,3868088
5,3882875,Willing et al 2016,SBS,3882875,3882875,9101,3882875
5,3906205,Willing et al 2016,SBS,3906205,3906205,9102,3906205
5,3906705,Weng et al 2019,SBS,3906705,3906705,9103,3906705
5,3907490,Willing et al 2016,SBS,3907490,3907490,9104,3907490
5,3915809,Weng et al 2019,SBS,3915809,3915809,9105,3915809
5,3946116,Weng et al 2019,SBS,3946116,3946116,9106,3946116
5,3964973,Willing et al 2016,SBS,3964973,3964973,9107,3964973
5,3974068,Weng et al 2019,SBS,3974068,3974068,9108,3974068
5,3974069,Weng et al 2019,SBS,3974069,3974069,9109,3974069
5,3981717,Monroe et al 2022 (EU lines),INDEL,3981717,3981717,9110,3981717
5,3992936,Monroe et al 2022 (EU lines),SBS,3992936,3992936,9111,3992936
5,4003800,Zhu et al 2021,INDEL,4003800,4003800,9112,4003800
5,4025475,Willing et al 2016,SBS,4025475,4025475,9113,4025475
5,4054142,Willing et al 2016,SBS,4054142,4054142,9114,4054142
5,4072558,Weng et al 2019,SBS,4072558,4072558,9115,4072558
5,4099766,Monroe et al 2022 (EU lines),SBS,4099766,4099766,9116,4099766
5,4118085,Yang et al 2015,SBS,4118085,4118085,9117,4118085
5,4118819,Monroe et al 2022 (EU lines),SBS,4118819,4118819,9118,4118819
5,4128357,Yang et al 2015,SBS,4128357,4128357,9119,4128357
5,4159324,Weng et al 2019,SBS,4159324,4159324,9120,4159324
5,4174856,Weng et al 2019,SBS,4174856,4174856,9121,4174856
5,4176311,Weng et al 2019,INDEL,4176311,4176311,9122,4176311
5,4199838,Yang et al 2015,SBS,4199838,4199838,9123,4199838
5,4200148,Jiang et al 2014,INDEL,4200148,4200148,9124,4200148
5,4241752,Monroe et al 2022 (EU lines),INDEL,4241752,4241752,9125,4241752
5,4258254,Monroe et al 2022 (EU lines),SBS,4258254,4258254,9126,4258254
5,4258445,Willing et al 2016,SBS,4258445,4258445,9127,4258445
5,4309453,Zhu et al 2021,SBS,4309453,4309453,9128,4309453
5,4309453,Zhu et al 2021,SBS,4309453,4309453,9129,4309453
5,4325102,Monroe et al 2022 (EU lines),INDEL,4325102,4325102,9130,4325102
5,4327854,Monroe et al 2022 (EU lines),SBS,4327854,4327854,9131,4327854
5,4364502,Willing et al 2016,SBS,4364502,4364502,9132,4364502
5,4405668,Monroe et al 2022 (EU lines),SBS,4405668,4405668,9133,4405668
5,4412278,Willing et al 2016,SBS,4412278,4412278,9134,4412278
5,4425698,Weng et al 2019,SBS,4425698,4425698,9135,4425698
5,4432292,Monroe et al 2022 (EU lines),SBS,4432292,4432292,9136,4432292
5,4440615,Zhu et al 2021,SBS,4440615,4440615,9137,4440615
5,4440615,Zhu et al 2021,SBS,4440615,4440615,9138,4440615
5,4445784,Monroe et al 2022 (EU lines),SBS,4445784,4445784,9139,4445784
5,4558505,Weng et al 2019,SBS,4558505,4558505,9140,4558505
5,4563822,Zhu et al 2021,SBS,4563822,4563822,9141,4563822
5,4640425,Monroe et al 2022 (EU lines),SBS,4640425,4640425,9142,4640425
5,4643767,Willing et al 2016,SBS,4643767,4643767,9143,4643767
5,4648968,Monroe et al 2022 (EU lines),SBS,4648968,4648968,9144,4648968
5,4653184,Monroe et al 2022 (EU lines),SBS,4653184,4653184,9145,4653184
5,4686727,Monroe et al 2022 (EU lines),SBS,4686727,4686727,9146,4686727
5,4709297,Willing et al 2016,SBS,4709297,4709297,9147,4709297
5,4729880,Monroe et al 2022 (EU lines),SBS,4729880,4729880,9148,4729880
5,4733770,Zhu et al 2021,SBS,4733770,4733770,9149,4733770
5,4733770,Zhu et al 2021,SBS,4733770,4733770,9150,4733770
5,4737978,Weng et al 2019,SBS,4737978,4737978,9151,4737978
5,4738114,Jiang et al 2011,INDEL,4738114,4738114,9152,4738114
5,4771265,Willing et al 2016,SBS,4771265,4771265,9153,4771265
5,4787238,Zhu et al 2021,SBS,4787238,4787238,9154,4787238
5,4787238,Zhu et al 2021,SBS,4787238,4787238,9155,4787238
5,4787238,Zhu et al 2021,SBS,4787238,4787238,9156,4787238
5,4812341,Lu et al 2021,SBS,4812341,4812341,9157,4812341
5,4845773,Zhu et al 2021,SBS,4845773,4845773,9158,4845773
5,4879240,Zhu et al 2021,INDEL,4879240,4879240,9159,4879240
5,4888989,Weng et al 2019,SBS,4888989,4888989,9160,4888989
5,4899180,Willing et al 2016,SBS,4899180,4899180,9161,4899180
5,4901121,Weng et al 2019,SBS,4901121,4901121,9162,4901121
5,4929591,Yang et al 2015,INDEL,4929591,4929591,9163,4929591
5,4940263,Yang et al 2015,INDEL,4940263,4940263,9164,4940263
5,4964492,Monroe et al 2022 (EU lines),SBS,4964492,4964492,9165,4964492
5,4989585,Monroe et al 2022 (EU lines),INDEL,4989585,4989585,9166,4989585
5,4995819,Monroe et al 2022 (EU lines),SBS,4995819,4995819,9167,4995819
5,5063502,Weng et al 2019,SBS,5063502,5063502,9168,5063502
5,5067027,Willing et al 2016,SBS,5067027,5067027,9169,5067027
5,5094137,Yang et al 2015,INDEL,5094137,5094137,9170,5094137
5,5114605,Weng et al 2019,SBS,5114605,5114605,9171,5114605
5,5121687,Willing et al 2016,SBS,5121687,5121687,9172,5121687
5,5128749,Willing et al 2016,SBS,5128749,5128749,9173,5128749
5,5148511,Monroe et al 2022 (EU lines),INDEL,5148511,5148511,9174,5148511
5,5152894,Zhu et al 2021,SBS,5152894,5152894,9175,5152894
5,5152894,Zhu et al 2021,SBS,5152894,5152894,9176,5152894
5,5156040,Weng et al 2019,SBS,5156040,5156040,9177,5156040
5,5156092,Monroe et al 2022 (EU lines),INDEL,5156092,5156092,9178,5156092
5,5156093,Monroe et al 2022 (EU lines),INDEL,5156093,5156093,9179,5156093
5,5156095,Monroe et al 2022 (EU lines),INDEL,5156095,5156095,9180,5156095
5,5165091,Belfield et al 2021,INDEL,5165091,5165091,9181,5165091
5,5186406,Willing et al 2016,SBS,5186406,5186406,9182,5186406
5,5209028,Weng et al 2019,INDEL,5209028,5209028,9183,5209028
5,5229726,Lu et al 2021,INDEL,5229726,5229726,9184,5229726
5,5254885,Willing et al 2016,SBS,5254885,5254885,9185,5254885
5,5262427,Zhu et al 2021,SBS,5262427,5262427,9186,5262427
5,5262427,Zhu et al 2021,SBS,5262427,5262427,9187,5262427
5,5262559,Zhu et al 2021,INDEL,5262559,5262559,9188,5262559
5,5300608,Monroe et al 2022 (EU lines),INDEL,5300608,5300608,9189,5300608
5,5314547,Weng et al 2019,SBS,5314547,5314547,9190,5314547
5,5335758,Monroe et al 2022 (EU lines),INDEL,5335758,5335758,9191,5335758
5,5347419,Monroe et al 2022 (EU lines),SBS,5347419,5347419,9192,5347419
5,5352305,Weng et al 2019,INDEL,5352305,5352305,9193,5352305
5,5369244,Zhu et al 2021,SBS,5369244,5369244,9194,5369244
5,5369244,Zhu et al 2021,SBS,5369244,5369244,9195,5369244
5,5369244,Zhu et al 2021,SBS,5369244,5369244,9196,5369244
5,5384535,Willing et al 2016,SBS,5384535,5384535,9197,5384535
5,5400572,Weng et al 2019,SBS,5400572,5400572,9198,5400572
5,5412333,Monroe et al 2022 (EU lines),SBS,5412333,5412333,9199,5412333
5,5440248,Zhu et al 2021,INDEL,5440248,5440248,9200,5440248
5,5440739,Jiang et al 2011,INDEL,5440739,5440739,9201,5440739
5,5441824,Monroe et al 2022 (EU lines),INDEL,5441824,5441824,9202,5441824
5,5459042,Jiang et al 2011,SBS,5459042,5459042,9203,5459042
5,5491379,Willing et al 2016,SBS,5491379,5491379,9204,5491379
5,5513177,Ossowski et al 2010,SBS,5513177,5513177,9205,5513177
5,5536496,Willing et al 2016,SBS,5536496,5536496,9206,5536496
5,5549166,Zhu et al 2021,SBS,5549166,5549166,9207,5549166
5,5549166,Zhu et al 2021,SBS,5549166,5549166,9208,5549166
5,5594041,Monroe et al 2022 (EU lines),SBS,5594041,5594041,9209,5594041
5,5594780,Belfield et al 2021,INDEL,5594780,5594780,9210,5594780
5,5599057,Weng et al 2019,SBS,5599057,5599057,9211,5599057
5,5603011,Monroe et al 2022 (EU lines),SBS,5603011,5603011,9212,5603011
5,5610478,Weng et al 2019,SBS,5610478,5610478,9213,5610478
5,5611285,Willing et al 2016,SBS,5611285,5611285,9214,5611285
5,5625672,Yang et al 2015,SBS,5625672,5625672,9215,5625672
5,5626597,Willing et al 2016,SBS,5626597,5626597,9216,5626597
5,5672375,Willing et al 2016,SBS,5672375,5672375,9217,5672375
5,5674618,Zhu et al 2021,SBS,5674618,5674618,9218,5674618
5,5674716,Weng et al 2019,INDEL,5674716,5674716,9219,5674716
5,5696329,Willing et al 2016,SBS,5696329,5696329,9220,5696329
5,5707226,Belfield et al 2021,SBS,5707226,5707226,9221,5707226
5,5707364,Monroe et al 2022 (EU lines),SBS,5707364,5707364,9222,5707364
5,5710394,Weng et al 2019,SBS,5710394,5710394,9223,5710394
5,5728387,Weng et al 2019,SBS,5728387,5728387,9224,5728387
5,5735655,Zhu et al 2021,SBS,5735655,5735655,9225,5735655
5,5749245,Willing et al 2016,SBS,5749245,5749245,9226,5749245
5,5764593,Monroe et al 2022 (EU lines),SBS,5764593,5764593,9227,5764593
5,5768553,Weng et al 2019,SBS,5768553,5768553,9228,5768553
5,5773431,Willing et al 2016,SBS,5773431,5773431,9229,5773431
5,5779274,Willing et al 2016,SBS,5779274,5779274,9230,5779274
5,5786383,Weng et al 2019,SBS,5786383,5786383,9231,5786383
5,5787758,Willing et al 2016,SBS,5787758,5787758,9232,5787758
5,5809076,Monroe et al 2022 (EU lines),SBS,5809076,5809076,9233,5809076
5,5814684,Zhu et al 2021,SBS,5814684,5814684,9234,5814684
5,5814684,Zhu et al 2021,SBS,5814684,5814684,9235,5814684
5,5835463,Jiang et al 2011,SBS,5835463,5835463,9236,5835463
5,5854966,Weng et al 2019,INDEL,5854966,5854966,9237,5854966
5,5861750,Willing et al 2016,SBS,5861750,5861750,9238,5861750
5,5884996,Monroe et al 2022 (EU lines),INDEL,5884996,5884996,9239,5884996
5,5933484,Lu et al 2021,SBS,5933484,5933484,9240,5933484
5,5945126,Monroe et al 2022 (EU lines),INDEL,5945126,5945126,9241,5945126
5,5962121,Jiang et al 2014,SBS,5962121,5962121,9242,5962121
5,5962731,Willing et al 2016,SBS,5962731,5962731,9243,5962731
5,5973229,Monroe et al 2022 (EU lines),INDEL,5973229,5973229,9244,5973229
5,6123311,Willing et al 2016,SBS,6123311,6123311,9245,6123311
5,6123987,Monroe et al 2022 (EU lines),SBS,6123987,6123987,9246,6123987
5,6128870,Weng et al 2019,SBS,6128870,6128870,9247,6128870
5,6135778,Monroe et al 2022 (EU lines),SBS,6135778,6135778,9248,6135778
5,6137183,Willing et al 2016,SBS,6137183,6137183,9249,6137183
5,6166192,Monroe et al 2022 (EU lines),INDEL,6166192,6166192,9250,6166192
5,6173203,Weng et al 2019,INDEL,6173203,6173203,9251,6173203
5,6178217,Zhu et al 2021,SBS,6178217,6178217,9252,6178217
5,6208971,Weng et al 2019,SBS,6208971,6208971,9253,6208971
5,6242950,Yang et al 2015,SBS,6242950,6242950,9254,6242950
5,6261324,Monroe et al 2022 (EU lines),INDEL,6261324,6261324,9255,6261324
5,6296767,Monroe et al 2022 (EU lines),SBS,6296767,6296767,9256,6296767
5,6300428,Monroe et al 2022 (EU lines),INDEL,6300428,6300428,9257,6300428
5,6338837,Monroe et al 2022 (EU lines),SBS,6338837,6338837,9258,6338837
5,6348958,Monroe et al 2022 (EU lines),SBS,6348958,6348958,9259,6348958
5,6364694,Monroe et al 2022 (EU lines),INDEL,6364694,6364694,9260,6364694
5,6393163,Willing et al 2016,SBS,6393163,6393163,9261,6393163
5,6398392,Weng et al 2019,SBS,6398392,6398392,9262,6398392
5,6399423,Yang et al 2015,SBS,6399423,6399423,9263,6399423
5,6405820,Willing et al 2016,SBS,6405820,6405820,9264,6405820
5,6407796,Willing et al 2016,SBS,6407796,6407796,9265,6407796
5,6434118,Ossowski et al 2010,SBS,6434118,6434118,9266,6434118
5,6435582,Weng et al 2019,SBS,6435582,6435582,9267,6435582
5,6440878,Lu et al 2021,SBS,6440878,6440878,9268,6440878
5,6440878,Lu et al 2021,SBS,6440878,6440878,9269,6440878
5,6440878,Lu et al 2021,SBS,6440878,6440878,9270,6440878
5,6440878,Lu et al 2021,SBS,6440878,6440878,9271,6440878
5,6440878,Lu et al 2021,SBS,6440878,6440878,9272,6440878
5,6459730,Weng et al 2019,SBS,6459730,6459730,9273,6459730
5,6476782,Yang et al 2015,INDEL,6476782,6476782,9274,6476782
5,6477727,Monroe et al 2022 (EU lines),INDEL,6477727,6477727,9275,6477727
5,6495956,Willing et al 2016,SBS,6495956,6495956,9276,6495956
5,6551890,Monroe et al 2022 (EU lines),SBS,6551890,6551890,9277,6551890
5,6570227,Zhu et al 2021,INDEL,6570227,6570227,9278,6570227
5,6591793,Monroe et al 2022 (EU lines),SBS,6591793,6591793,9279,6591793
5,6598378,Monroe et al 2022 (EU lines),SBS,6598378,6598378,9280,6598378
5,6598405,Willing et al 2016,SBS,6598405,6598405,9281,6598405
5,6603951,Willing et al 2016,SBS,6603951,6603951,9282,6603951
5,6615795,Willing et al 2016,SBS,6615795,6615795,9283,6615795
5,6639345,Monroe et al 2022 (EU lines),INDEL,6639345,6639345,9284,6639345
5,6731358,Weng et al 2019,SBS,6731358,6731358,9285,6731358
5,6765752,Weng et al 2019,SBS,6765752,6765752,9286,6765752
5,6776051,Willing et al 2016,SBS,6776051,6776051,9287,6776051
5,6792206,Zhu et al 2021,SBS,6792206,6792206,9288,6792206
5,6807496,Willing et al 2016,SBS,6807496,6807496,9289,6807496
5,6820765,Willing et al 2016,SBS,6820765,6820765,9290,6820765
5,6820876,Weng et al 2019,INDEL,6820876,6820876,9291,6820876
5,6908162,Willing et al 2016,SBS,6908162,6908162,9292,6908162
5,6932816,Willing et al 2016,SBS,6932816,6932816,9293,6932816
5,6935316,Weng et al 2019,SBS,6935316,6935316,9294,6935316
5,6962879,Jiang et al 2014,INDEL,6962879,6962879,9295,6962879
5,6978257,Willing et al 2016,SBS,6978257,6978257,9296,6978257
5,7013132,Monroe et al 2022 (EU lines),SBS,7013132,7013132,9297,7013132
5,7016564,Willing et al 2016,SBS,7016564,7016564,9298,7016564
5,7024269,Monroe et al 2022 (EU lines),INDEL,7024269,7024269,9299,7024269
5,7037485,Zhu et al 2021,SBS,7037485,7037485,9300,7037485
5,7037485,Zhu et al 2021,SBS,7037485,7037485,9301,7037485
5,7042369,Willing et al 2016,SBS,7042369,7042369,9302,7042369
5,7043263,Monroe et al 2022 (EU lines),INDEL,7043263,7043263,9303,7043263
5,7056708,Willing et al 2016,SBS,7056708,7056708,9304,7056708
5,7076254,Monroe et al 2022 (EU lines),SBS,7076254,7076254,9305,7076254
5,7077117,Willing et al 2016,SBS,7077117,7077117,9306,7077117
5,7094544,Zhu et al 2021,SBS,7094544,7094544,9307,7094544
5,7094544,Zhu et al 2021,SBS,7094544,7094544,9308,7094544
5,7094544,Zhu et al 2021,SBS,7094544,7094544,9309,7094544
5,7116333,Monroe et al 2022 (EU lines),INDEL,7116333,7116333,9310,7116333
5,7122462,Weng et al 2019,INDEL,7122462,7122462,9311,7122462
5,7147638,Willing et al 2016,SBS,7147638,7147638,9312,7147638
5,7168394,Monroe et al 2022 (EU lines),SBS,7168394,7168394,9313,7168394
5,7175377,Monroe et al 2022 (EU lines),SBS,7175377,7175377,9314,7175377
5,7197640,Monroe et al 2022 (EU lines),SBS,7197640,7197640,9315,7197640
5,7229669,Willing et al 2016,SBS,7229669,7229669,9316,7229669
5,7244779,Zhu et al 2021,SBS,7244779,7244779,9317,7244779
5,7244779,Zhu et al 2021,SBS,7244779,7244779,9318,7244779
5,7244779,Zhu et al 2021,SBS,7244779,7244779,9319,7244779
5,7251439,Weng et al 2019,SBS,7251439,7251439,9320,7251439
5,7272018,Zhu et al 2021,SBS,7272018,7272018,9321,7272018
5,7272018,Zhu et al 2021,SBS,7272018,7272018,9322,7272018
5,7272018,Zhu et al 2021,SBS,7272018,7272018,9323,7272018
5,7279557,Zhu et al 2021,SBS,7279557,7279557,9324,7279557
5,7281872,Weng et al 2019,SBS,7281872,7281872,9325,7281872
5,7299981,Weng et al 2019,SBS,7299981,7299981,9326,7299981
5,7300002,Belfield et al 2021,SBS,7300002,7300002,9327,7300002
5,7300632,Monroe et al 2022 (EU lines),SBS,7300632,7300632,9328,7300632
5,7326119,Monroe et al 2022 (EU lines),INDEL,7326119,7326119,9329,7326119
5,7328391,Weng et al 2019,INDEL,7328391,7328391,9330,7328391
5,7342913,Monroe et al 2022 (EU lines),INDEL,7342913,7342913,9331,7342913
5,7356477,Lu et al 2021,INDEL,7356477,7356477,9332,7356477
5,7356477,Lu et al 2021,INDEL,7356477,7356477,9333,7356477
5,7356477,Lu et al 2021,INDEL,7356477,7356477,9334,7356477
5,7356477,Lu et al 2021,INDEL,7356477,7356477,9335,7356477
5,7356477,Lu et al 2021,INDEL,7356477,7356477,9336,7356477
5,7382381,Monroe et al 2022 (EU lines),INDEL,7382381,7382381,9337,7382381
5,7387172,Weng et al 2019,SBS,7387172,7387172,9338,7387172
5,7414710,Willing et al 2016,SBS,7414710,7414710,9339,7414710
5,7452972,Willing et al 2016,SBS,7452972,7452972,9340,7452972
5,7452996,Willing et al 2016,SBS,7452996,7452996,9341,7452996
5,7457586,Yang et al 2015,SBS,7457586,7457586,9342,7457586
5,7474355,Monroe et al 2022 (EU lines),SBS,7474355,7474355,9343,7474355
5,7496220,Willing et al 2016,SBS,7496220,7496220,9344,7496220
5,7508063,Jiang et al 2014,SBS,7508063,7508063,9345,7508063
5,7511387,Willing et al 2016,SBS,7511387,7511387,9346,7511387
5,7535753,Monroe et al 2022 (EU lines),SBS,7535753,7535753,9347,7535753
5,7564538,Willing et al 2016,SBS,7564538,7564538,9348,7564538
5,7566989,Yang et al 2015,SBS,7566989,7566989,9349,7566989
5,7569519,Monroe et al 2022 (EU lines),SBS,7569519,7569519,9350,7569519
5,7595451,Zhu et al 2021,SBS,7595451,7595451,9351,7595451
5,7649725,Monroe et al 2022 (EU lines),INDEL,7649725,7649725,9352,7649725
5,7685200,Zhu et al 2021,SBS,7685200,7685200,9353,7685200
5,7685200,Zhu et al 2021,SBS,7685200,7685200,9354,7685200
5,7685200,Zhu et al 2021,SBS,7685200,7685200,9355,7685200
5,7685200,Zhu et al 2021,SBS,7685200,7685200,9356,7685200
5,7713491,Monroe et al 2022 (EU lines),SBS,7713491,7713491,9357,7713491
5,7725805,Zhu et al 2021,SBS,7725805,7725805,9358,7725805
5,7738756,Monroe et al 2022 (EU lines),INDEL,7738756,7738756,9359,7738756
5,7738760,Monroe et al 2022 (EU lines),INDEL,7738760,7738760,9360,7738760
5,7738767,Monroe et al 2022 (EU lines),INDEL,7738767,7738767,9361,7738767
5,7738771,Monroe et al 2022 (EU lines),INDEL,7738771,7738771,9362,7738771
5,7750427,Willing et al 2016,SBS,7750427,7750427,9363,7750427
5,7773744,Monroe et al 2022 (EU lines),SBS,7773744,7773744,9364,7773744
5,7776410,Monroe et al 2022 (EU lines),INDEL,7776410,7776410,9365,7776410
5,7823941,Monroe et al 2022 (EU lines),INDEL,7823941,7823941,9366,7823941
5,7824853,Monroe et al 2022 (EU lines),SBS,7824853,7824853,9367,7824853
5,7833964,Weng et al 2019,SBS,7833964,7833964,9368,7833964
5,7835428,Weng et al 2019,SBS,7835428,7835428,9369,7835428
5,7845441,Monroe et al 2022 (EU lines),SBS,7845441,7845441,9370,7845441
5,7887750,Monroe et al 2022 (EU lines),INDEL,7887750,7887750,9371,7887750
5,7909462,Lu et al 2021,INDEL,7909462,7909462,9372,7909462
5,7910120,Monroe et al 2022 (EU lines),SBS,7910120,7910120,9373,7910120
5,7977727,Weng et al 2019,SBS,7977727,7977727,9374,7977727
5,8020114,Zhu et al 2021,SBS,8020114,8020114,9375,8020114
5,8027197,Jiang et al 2014,INDEL,8027197,8027197,9376,8027197
5,8046262,Willing et al 2016,SBS,8046262,8046262,9377,8046262
5,8051304,Zhu et al 2021,SBS,8051304,8051304,9378,8051304
5,8088478,Lu et al 2021,INDEL,8088478,8088478,9379,8088478
5,8088564,Monroe et al 2022 (EU lines),INDEL,8088564,8088564,9380,8088564
5,8107226,Belfield et al 2021,SBS,8107226,8107226,9381,8107226
5,8121154,Monroe et al 2022 (EU lines),SBS,8121154,8121154,9382,8121154
